date,demand,sku,supermarket
2019-08-18,52.0,heineken 0.0,albert-heijn
2019-08-19,54.0,heineken 0.0,albert-heijn
2019-08-20,55.0,heineken 0.0,albert-heijn
2019-08-21,56.0,heineken 0.0,albert-heijn
2019-08-22,57.0,heineken 0.0,albert-heijn
2019-08-23,,heineken 0.0,albert-heijn
2019-08-24,54.0,heineken 0.0,albert-heijn
2019-08-25,53.0,heineken 0.0,albert-heijn
2019-08-26,52.0,heineken 0.0,albert-heijn
2019-08-27,54.0,heineken 0.0,albert-heijn
2019-08-28,54.0,heineken 0.0,albert-heijn
2019-08-29,56.0,heineken 0.0,albert-heijn
2019-08-30,57.0,heineken 0.0,albert-heijn
2019-08-31,54.0,heineken 0.0,albert-heijn
2019-09-01,53.0,heineken 0.0,albert-heijn
2019-09-02,54.0,heineken 0.0,albert-heijn
2019-09-03,56.0,heineken 0.0,albert-heijn
2019-09-04,56.0,heineken 0.0,albert-heijn
2019-09-05,58.0,heineken 0.0,albert-heijn
2019-09-06,56.0,heineken 0.0,albert-heijn
2019-09-07,53.0,heineken 0.0,albert-heijn
2019-09-08,54.0,heineken 0.0,albert-heijn
2019-09-09,50.0,heineken 0.0,albert-heijn
2019-09-10,53.0,heineken 0.0,albert-heijn
2019-09-11,56.0,heineken 0.0,albert-heijn
2019-09-12,55.0,heineken 0.0,albert-heijn
2019-09-13,55.0,heineken 0.0,albert-heijn
2019-09-14,52.0,heineken 0.0,albert-heijn
2019-09-15,51.0,heineken 0.0,albert-heijn
2019-09-16,55.0,heineken 0.0,albert-heijn
2019-09-17,55.0,heineken 0.0,albert-heijn
2019-09-18,55.0,heineken 0.0,albert-heijn
2019-09-19,57.0,heineken 0.0,albert-heijn
2019-09-20,55.0,heineken 0.0,albert-heijn
2019-09-21,,heineken 0.0,albert-heijn
2019-09-22,52.0,heineken 0.0,albert-heijn
2019-09-23,,heineken 0.0,albert-heijn
2019-09-24,52.0,heineken 0.0,albert-heijn
2019-09-25,56.0,heineken 0.0,albert-heijn
2019-09-26,56.0,heineken 0.0,albert-heijn
2019-09-27,54.0,heineken 0.0,albert-heijn
2019-09-28,,heineken 0.0,albert-heijn
2019-09-29,51.0,heineken 0.0,albert-heijn
2019-09-30,54.0,heineken 0.0,albert-heijn
2019-10-01,,heineken 0.0,albert-heijn
2019-10-02,56.0,heineken 0.0,albert-heijn
2019-10-03,,heineken 0.0,albert-heijn
2019-10-04,55.0,heineken 0.0,albert-heijn
2019-10-05,51.0,heineken 0.0,albert-heijn
2019-10-06,,heineken 0.0,albert-heijn
2019-10-07,,heineken 0.0,albert-heijn
2019-10-08,54.0,heineken 0.0,albert-heijn
2019-10-09,55.0,heineken 0.0,albert-heijn
2019-10-10,56.0,heineken 0.0,albert-heijn
2019-10-11,54.0,heineken 0.0,albert-heijn
2019-10-12,,heineken 0.0,albert-heijn
2019-10-13,54.0,heineken 0.0,albert-heijn
2019-10-14,52.0,heineken 0.0,albert-heijn
2019-10-15,54.0,heineken 0.0,albert-heijn
2019-10-16,55.0,heineken 0.0,albert-heijn
2019-10-17,57.0,heineken 0.0,albert-heijn
2019-10-18,56.0,heineken 0.0,albert-heijn
2019-10-19,51.0,heineken 0.0,albert-heijn
2019-10-20,51.0,heineken 0.0,albert-heijn
2019-10-21,51.0,heineken 0.0,albert-heijn
2019-10-22,52.0,heineken 0.0,albert-heijn
2019-10-23,53.0,heineken 0.0,albert-heijn
2019-10-24,56.0,heineken 0.0,albert-heijn
2019-10-25,,heineken 0.0,albert-heijn
2019-10-26,54.0,heineken 0.0,albert-heijn
2019-10-27,,heineken 0.0,albert-heijn
2019-10-28,51.0,heineken 0.0,albert-heijn
2019-10-29,,heineken 0.0,albert-heijn
2019-10-30,54.0,heineken 0.0,albert-heijn
2019-10-31,57.0,heineken 0.0,albert-heijn
2019-11-01,53.0,heineken 0.0,albert-heijn
2019-11-02,51.0,heineken 0.0,albert-heijn
2019-11-03,51.0,heineken 0.0,albert-heijn
2019-11-04,52.0,heineken 0.0,albert-heijn
2019-11-05,53.0,heineken 0.0,albert-heijn
2019-11-06,57.0,heineken 0.0,albert-heijn
2019-11-07,56.0,heineken 0.0,albert-heijn
2019-11-08,55.0,heineken 0.0,albert-heijn
2019-11-09,52.0,heineken 0.0,albert-heijn
2019-11-10,51.0,heineken 0.0,albert-heijn
2019-11-11,52.0,heineken 0.0,albert-heijn
2019-11-12,51.0,heineken 0.0,albert-heijn
2019-11-13,55.0,heineken 0.0,albert-heijn
2019-11-14,53.0,heineken 0.0,albert-heijn
2019-11-15,54.0,heineken 0.0,albert-heijn
2019-11-16,51.0,heineken 0.0,albert-heijn
2019-11-17,53.0,heineken 0.0,albert-heijn
2019-11-18,,heineken 0.0,albert-heijn
2019-11-19,,heineken 0.0,albert-heijn
2019-11-20,56.0,heineken 0.0,albert-heijn
2019-11-21,54.0,heineken 0.0,albert-heijn
2019-11-22,52.0,heineken 0.0,albert-heijn
2019-11-23,52.0,heineken 0.0,albert-heijn
2019-11-24,52.0,heineken 0.0,albert-heijn
2019-11-25,52.0,heineken 0.0,albert-heijn
2019-11-26,54.0,heineken 0.0,albert-heijn
2019-11-27,56.0,heineken 0.0,albert-heijn
2019-11-28,54.0,heineken 0.0,albert-heijn
2019-11-29,,heineken 0.0,albert-heijn
2019-11-30,54.0,heineken 0.0,albert-heijn
2019-12-01,51.0,heineken 0.0,albert-heijn
2019-12-02,50.0,heineken 0.0,albert-heijn
2019-12-03,53.0,heineken 0.0,albert-heijn
2019-12-04,,heineken 0.0,albert-heijn
2019-12-05,56.0,heineken 0.0,albert-heijn
2019-12-06,53.0,heineken 0.0,albert-heijn
2019-12-07,52.0,heineken 0.0,albert-heijn
2019-12-08,49.0,heineken 0.0,albert-heijn
2019-12-09,52.0,heineken 0.0,albert-heijn
2019-12-10,55.0,heineken 0.0,albert-heijn
2019-12-11,,heineken 0.0,albert-heijn
2019-12-12,,heineken 0.0,albert-heijn
2019-12-13,54.0,heineken 0.0,albert-heijn
2019-12-14,49.0,heineken 0.0,albert-heijn
2019-12-15,,heineken 0.0,albert-heijn
2019-12-16,,heineken 0.0,albert-heijn
2019-12-17,52.0,heineken 0.0,albert-heijn
2019-12-18,55.0,heineken 0.0,albert-heijn
2019-12-19,55.0,heineken 0.0,albert-heijn
2019-12-20,55.0,heineken 0.0,albert-heijn
2019-12-21,52.0,heineken 0.0,albert-heijn
2019-12-22,51.0,heineken 0.0,albert-heijn
2019-12-23,50.0,heineken 0.0,albert-heijn
2019-12-24,,heineken 0.0,albert-heijn
2019-12-25,54.0,heineken 0.0,albert-heijn
2019-12-26,55.0,heineken 0.0,albert-heijn
2019-12-27,54.0,heineken 0.0,albert-heijn
2019-12-28,54.0,heineken 0.0,albert-heijn
2019-12-29,50.0,heineken 0.0,albert-heijn
2019-12-30,51.0,heineken 0.0,albert-heijn
2019-12-31,53.0,heineken 0.0,albert-heijn
2020-01-01,54.0,heineken 0.0,albert-heijn
2020-01-02,56.0,heineken 0.0,albert-heijn
2020-01-03,53.0,heineken 0.0,albert-heijn
2020-01-04,54.0,heineken 0.0,albert-heijn
2020-01-05,51.0,heineken 0.0,albert-heijn
2020-01-06,53.0,heineken 0.0,albert-heijn
2020-01-07,53.0,heineken 0.0,albert-heijn
2020-01-08,56.0,heineken 0.0,albert-heijn
2020-01-09,54.0,heineken 0.0,albert-heijn
2020-01-10,55.0,heineken 0.0,albert-heijn
2020-01-11,52.0,heineken 0.0,albert-heijn
2020-01-12,52.0,heineken 0.0,albert-heijn
2020-01-13,53.0,heineken 0.0,albert-heijn
2020-01-14,52.0,heineken 0.0,albert-heijn
2020-01-15,54.0,heineken 0.0,albert-heijn
2020-01-16,54.0,heineken 0.0,albert-heijn
2020-01-17,,heineken 0.0,albert-heijn
2020-01-18,51.0,heineken 0.0,albert-heijn
2020-01-19,,heineken 0.0,albert-heijn
2020-01-20,,heineken 0.0,albert-heijn
2020-01-21,52.0,heineken 0.0,albert-heijn
2020-01-22,55.0,heineken 0.0,albert-heijn
2020-01-23,,heineken 0.0,albert-heijn
2020-01-24,54.0,heineken 0.0,albert-heijn
2020-01-25,52.0,heineken 0.0,albert-heijn
2020-01-26,,heineken 0.0,albert-heijn
2020-01-27,52.0,heineken 0.0,albert-heijn
2020-01-28,51.0,heineken 0.0,albert-heijn
2020-01-29,55.0,heineken 0.0,albert-heijn
2020-01-30,55.0,heineken 0.0,albert-heijn
2020-01-31,55.0,heineken 0.0,albert-heijn
2020-02-01,55.0,heineken 0.0,albert-heijn
2020-02-02,52.0,heineken 0.0,albert-heijn
2020-02-03,52.0,heineken 0.0,albert-heijn
2020-02-04,53.0,heineken 0.0,albert-heijn
2020-02-05,55.0,heineken 0.0,albert-heijn
2020-02-06,56.0,heineken 0.0,albert-heijn
2020-02-07,,heineken 0.0,albert-heijn
2020-02-08,,heineken 0.0,albert-heijn
2020-02-09,52.0,heineken 0.0,albert-heijn
2020-02-10,53.0,heineken 0.0,albert-heijn
2020-02-11,55.0,heineken 0.0,albert-heijn
2020-02-12,55.0,heineken 0.0,albert-heijn
2020-02-13,55.0,heineken 0.0,albert-heijn
2020-02-14,54.0,heineken 0.0,albert-heijn
2020-02-15,52.0,heineken 0.0,albert-heijn
2020-02-16,,heineken 0.0,albert-heijn
2020-02-17,53.0,heineken 0.0,albert-heijn
2020-02-18,55.0,heineken 0.0,albert-heijn
2020-02-19,,heineken 0.0,albert-heijn
2020-02-20,57.0,heineken 0.0,albert-heijn
2020-02-21,54.0,heineken 0.0,albert-heijn
2020-02-22,53.0,heineken 0.0,albert-heijn
2020-02-23,51.0,heineken 0.0,albert-heijn
2020-02-24,52.0,heineken 0.0,albert-heijn
2020-02-25,55.0,heineken 0.0,albert-heijn
2020-02-26,55.0,heineken 0.0,albert-heijn
2020-02-27,54.0,heineken 0.0,albert-heijn
2020-02-28,55.0,heineken 0.0,albert-heijn
2020-02-29,52.0,heineken 0.0,albert-heijn
2020-03-01,50.0,heineken 0.0,albert-heijn
2020-03-02,52.0,heineken 0.0,albert-heijn
2020-03-03,55.0,heineken 0.0,albert-heijn
2020-03-04,57.0,heineken 0.0,albert-heijn
2020-03-05,55.0,heineken 0.0,albert-heijn
2020-03-06,56.0,heineken 0.0,albert-heijn
2020-03-07,54.0,heineken 0.0,albert-heijn
2020-03-08,51.0,heineken 0.0,albert-heijn
2020-03-09,52.0,heineken 0.0,albert-heijn
2020-03-10,54.0,heineken 0.0,albert-heijn
2020-03-11,56.0,heineken 0.0,albert-heijn
2020-03-12,55.0,heineken 0.0,albert-heijn
2020-03-13,55.0,heineken 0.0,albert-heijn
2020-03-14,54.0,heineken 0.0,albert-heijn
2020-03-15,,heineken 0.0,albert-heijn
2020-03-16,55.0,heineken 0.0,albert-heijn
2020-03-17,54.0,heineken 0.0,albert-heijn
2020-03-18,58.0,heineken 0.0,albert-heijn
2020-03-19,57.0,heineken 0.0,albert-heijn
2020-03-20,62.0,heineken 0.0,albert-heijn
2020-03-21,62.0,heineken 0.0,albert-heijn
2020-03-22,60.0,heineken 0.0,albert-heijn
2020-03-23,,heineken 0.0,albert-heijn
2020-03-24,,heineken 0.0,albert-heijn
2020-03-25,65.0,heineken 0.0,albert-heijn
2020-03-26,65.0,heineken 0.0,albert-heijn
2020-03-27,63.0,heineken 0.0,albert-heijn
2020-03-28,,heineken 0.0,albert-heijn
2020-03-29,61.0,heineken 0.0,albert-heijn
2020-03-30,61.0,heineken 0.0,albert-heijn
2020-03-31,64.0,heineken 0.0,albert-heijn
2020-04-01,64.0,heineken 0.0,albert-heijn
2020-04-02,64.0,heineken 0.0,albert-heijn
2020-04-03,55.0,heineken 0.0,albert-heijn
2020-04-04,52.0,heineken 0.0,albert-heijn
2020-04-05,,heineken 0.0,albert-heijn
2020-04-06,55.0,heineken 0.0,albert-heijn
2020-04-07,54.0,heineken 0.0,albert-heijn
2020-04-08,56.0,heineken 0.0,albert-heijn
2020-04-09,56.0,heineken 0.0,albert-heijn
2020-04-10,55.0,heineken 0.0,albert-heijn
2020-04-11,55.0,heineken 0.0,albert-heijn
2020-04-12,54.0,heineken 0.0,albert-heijn
2020-04-13,53.0,heineken 0.0,albert-heijn
2020-04-14,55.0,heineken 0.0,albert-heijn
2020-04-15,56.0,heineken 0.0,albert-heijn
2020-04-16,56.0,heineken 0.0,albert-heijn
2020-04-17,55.0,heineken 0.0,albert-heijn
2020-04-18,53.0,heineken 0.0,albert-heijn
2020-04-19,53.0,heineken 0.0,albert-heijn
2020-04-20,54.0,heineken 0.0,albert-heijn
2020-04-21,55.0,heineken 0.0,albert-heijn
2020-04-22,56.0,heineken 0.0,albert-heijn
2020-04-23,56.0,heineken 0.0,albert-heijn
2020-04-24,56.0,heineken 0.0,albert-heijn
2020-04-25,53.0,heineken 0.0,albert-heijn
2020-04-26,54.0,heineken 0.0,albert-heijn
2020-04-27,54.0,heineken 0.0,albert-heijn
2020-04-28,56.0,heineken 0.0,albert-heijn
2020-04-29,56.0,heineken 0.0,albert-heijn
2020-04-30,,heineken 0.0,albert-heijn
2020-05-01,57.0,heineken 0.0,albert-heijn
2020-05-02,56.0,heineken 0.0,albert-heijn
2020-05-03,52.0,heineken 0.0,albert-heijn
2020-05-04,54.0,heineken 0.0,albert-heijn
2020-05-05,56.0,heineken 0.0,albert-heijn
2020-05-06,56.0,heineken 0.0,albert-heijn
2020-05-07,59.0,heineken 0.0,albert-heijn
2020-05-08,56.0,heineken 0.0,albert-heijn
2020-05-09,53.0,heineken 0.0,albert-heijn
2020-05-10,55.0,heineken 0.0,albert-heijn
2020-05-11,54.0,heineken 0.0,albert-heijn
2020-05-12,55.0,heineken 0.0,albert-heijn
2020-05-13,58.0,heineken 0.0,albert-heijn
2020-05-14,55.0,heineken 0.0,albert-heijn
2020-05-15,58.0,heineken 0.0,albert-heijn
2020-05-16,54.0,heineken 0.0,albert-heijn
2020-05-17,54.0,heineken 0.0,albert-heijn
2020-05-18,54.0,heineken 0.0,albert-heijn
2020-05-19,56.0,heineken 0.0,albert-heijn
2020-05-20,58.0,heineken 0.0,albert-heijn
2020-05-21,57.0,heineken 0.0,albert-heijn
2020-05-22,57.0,heineken 0.0,albert-heijn
2020-05-23,54.0,heineken 0.0,albert-heijn
2020-05-24,,heineken 0.0,albert-heijn
2020-05-25,54.0,heineken 0.0,albert-heijn
2020-05-26,,heineken 0.0,albert-heijn
2020-05-27,56.0,heineken 0.0,albert-heijn
2020-05-28,59.0,heineken 0.0,albert-heijn
2020-05-29,56.0,heineken 0.0,albert-heijn
2020-05-30,56.0,heineken 0.0,albert-heijn
2020-05-31,54.0,heineken 0.0,albert-heijn
2020-06-01,53.0,heineken 0.0,albert-heijn
2020-06-02,54.0,heineken 0.0,albert-heijn
2020-06-03,57.0,heineken 0.0,albert-heijn
2020-06-04,,heineken 0.0,albert-heijn
2020-06-05,57.0,heineken 0.0,albert-heijn
2020-06-06,54.0,heineken 0.0,albert-heijn
2020-06-07,55.0,heineken 0.0,albert-heijn
2020-06-08,53.0,heineken 0.0,albert-heijn
2020-06-09,55.0,heineken 0.0,albert-heijn
2020-06-10,58.0,heineken 0.0,albert-heijn
2020-06-11,60.0,heineken 0.0,albert-heijn
2020-06-12,57.0,heineken 0.0,albert-heijn
2020-06-13,54.0,heineken 0.0,albert-heijn
2020-06-14,55.0,heineken 0.0,albert-heijn
2020-06-15,55.0,heineken 0.0,albert-heijn
2020-06-16,57.0,heineken 0.0,albert-heijn
2020-06-17,57.0,heineken 0.0,albert-heijn
2020-06-18,57.0,heineken 0.0,albert-heijn
2020-06-19,57.0,heineken 0.0,albert-heijn
2020-06-20,55.0,heineken 0.0,albert-heijn
2020-06-21,56.0,heineken 0.0,albert-heijn
2020-06-22,56.0,heineken 0.0,albert-heijn
2020-06-23,55.0,heineken 0.0,albert-heijn
2020-06-24,,heineken 0.0,albert-heijn
2020-06-25,58.0,heineken 0.0,albert-heijn
2020-06-26,57.0,heineken 0.0,albert-heijn
2020-06-27,56.0,heineken 0.0,albert-heijn
2020-06-28,,heineken 0.0,albert-heijn
2020-06-29,55.0,heineken 0.0,albert-heijn
2020-06-30,57.0,heineken 0.0,albert-heijn
2020-07-01,57.0,heineken 0.0,albert-heijn
2020-07-02,57.0,heineken 0.0,albert-heijn
2020-07-03,55.0,heineken 0.0,albert-heijn
2020-07-04,54.0,heineken 0.0,albert-heijn
2020-07-05,53.0,heineken 0.0,albert-heijn
2020-07-06,53.0,heineken 0.0,albert-heijn
2020-07-07,57.0,heineken 0.0,albert-heijn
2020-07-08,,heineken 0.0,albert-heijn
2020-07-09,58.0,heineken 0.0,albert-heijn
2020-07-10,56.0,heineken 0.0,albert-heijn
2020-07-11,54.0,heineken 0.0,albert-heijn
2020-07-12,53.0,heineken 0.0,albert-heijn
2020-07-13,56.0,heineken 0.0,albert-heijn
2020-07-14,54.0,heineken 0.0,albert-heijn
2020-07-15,,heineken 0.0,albert-heijn
2020-07-16,,heineken 0.0,albert-heijn
2020-07-17,57.0,heineken 0.0,albert-heijn
2020-07-18,55.0,heineken 0.0,albert-heijn
2020-07-19,55.0,heineken 0.0,albert-heijn
2020-07-20,53.0,heineken 0.0,albert-heijn
2020-07-21,57.0,heineken 0.0,albert-heijn
2020-07-22,59.0,heineken 0.0,albert-heijn
2020-07-23,57.0,heineken 0.0,albert-heijn
2020-07-24,56.0,heineken 0.0,albert-heijn
2020-07-25,55.0,heineken 0.0,albert-heijn
2020-07-26,55.0,heineken 0.0,albert-heijn
2020-07-27,56.0,heineken 0.0,albert-heijn
2020-07-28,57.0,heineken 0.0,albert-heijn
2020-07-29,57.0,heineken 0.0,albert-heijn
2020-07-30,57.0,heineken 0.0,albert-heijn
2020-07-31,57.0,heineken 0.0,albert-heijn
2020-08-01,56.0,heineken 0.0,albert-heijn
2020-08-02,53.0,heineken 0.0,albert-heijn
2020-08-03,54.0,heineken 0.0,albert-heijn
2020-08-04,56.0,heineken 0.0,albert-heijn
2020-08-05,59.0,heineken 0.0,albert-heijn
2020-08-06,,heineken 0.0,albert-heijn
2020-08-07,57.0,heineken 0.0,albert-heijn
2020-08-08,54.0,heineken 0.0,albert-heijn
2020-08-09,54.0,heineken 0.0,albert-heijn
2020-08-10,54.0,heineken 0.0,albert-heijn
2020-08-11,57.0,heineken 0.0,albert-heijn
2020-08-12,61.0,heineken 0.0,albert-heijn
2020-08-13,58.0,heineken 0.0,albert-heijn
2020-08-14,,heineken 0.0,albert-heijn
2020-08-15,56.0,heineken 0.0,albert-heijn
2020-08-16,53.0,heineken 0.0,albert-heijn
2020-08-17,55.0,heineken 0.0,albert-heijn
2020-08-18,55.0,heineken 0.0,albert-heijn
2020-08-19,59.0,heineken 0.0,albert-heijn
2020-08-20,59.0,heineken 0.0,albert-heijn
2020-08-21,57.0,heineken 0.0,albert-heijn
2020-08-22,54.0,heineken 0.0,albert-heijn
2020-08-23,56.0,heineken 0.0,albert-heijn
2020-08-24,55.0,heineken 0.0,albert-heijn
2020-08-25,56.0,heineken 0.0,albert-heijn
2020-08-26,58.0,heineken 0.0,albert-heijn
2020-08-27,56.0,heineken 0.0,albert-heijn
2020-08-28,57.0,heineken 0.0,albert-heijn
2020-08-29,56.0,heineken 0.0,albert-heijn
2020-08-30,54.0,heineken 0.0,albert-heijn
2020-08-31,54.0,heineken 0.0,albert-heijn
2020-09-01,55.0,heineken 0.0,albert-heijn
2020-09-02,58.0,heineken 0.0,albert-heijn
2020-09-03,,heineken 0.0,albert-heijn
2020-09-04,57.0,heineken 0.0,albert-heijn
2020-09-05,54.0,heineken 0.0,albert-heijn
2020-09-06,55.0,heineken 0.0,albert-heijn
2020-09-07,55.0,heineken 0.0,albert-heijn
2020-09-08,56.0,heineken 0.0,albert-heijn
2020-09-09,58.0,heineken 0.0,albert-heijn
2020-09-10,59.0,heineken 0.0,albert-heijn
2020-09-11,58.0,heineken 0.0,albert-heijn
2020-09-12,55.0,heineken 0.0,albert-heijn
2020-09-13,53.0,heineken 0.0,albert-heijn
2020-09-14,54.0,heineken 0.0,albert-heijn
2020-09-15,56.0,heineken 0.0,albert-heijn
2020-09-16,58.0,heineken 0.0,albert-heijn
2020-09-17,58.0,heineken 0.0,albert-heijn
2020-09-18,56.0,heineken 0.0,albert-heijn
2020-09-19,55.0,heineken 0.0,albert-heijn
2020-09-20,53.0,heineken 0.0,albert-heijn
2020-09-21,,heineken 0.0,albert-heijn
2020-09-22,,heineken 0.0,albert-heijn
2020-09-23,57.0,heineken 0.0,albert-heijn
2020-09-24,57.0,heineken 0.0,albert-heijn
2020-09-25,56.0,heineken 0.0,albert-heijn
2020-09-26,54.0,heineken 0.0,albert-heijn
2020-09-27,55.0,heineken 0.0,albert-heijn
2020-09-28,54.0,heineken 0.0,albert-heijn
2020-09-29,,heineken 0.0,albert-heijn
2020-09-30,56.0,heineken 0.0,albert-heijn
2020-10-01,57.0,heineken 0.0,albert-heijn
2020-10-02,57.0,heineken 0.0,albert-heijn
2020-10-03,56.0,heineken 0.0,albert-heijn
2020-10-04,52.0,heineken 0.0,albert-heijn
2020-10-05,53.0,heineken 0.0,albert-heijn
2020-10-06,55.0,heineken 0.0,albert-heijn
2020-10-07,56.0,heineken 0.0,albert-heijn
2020-10-08,56.0,heineken 0.0,albert-heijn
2020-10-09,56.0,heineken 0.0,albert-heijn
2020-10-10,55.0,heineken 0.0,albert-heijn
2020-10-11,52.0,heineken 0.0,albert-heijn
2020-10-12,54.0,heineken 0.0,albert-heijn
2020-10-13,56.0,heineken 0.0,albert-heijn
2020-10-14,,heineken 0.0,albert-heijn
2020-10-15,57.0,heineken 0.0,albert-heijn
2020-10-16,58.0,heineken 0.0,albert-heijn
2020-10-17,55.0,heineken 0.0,albert-heijn
2020-10-18,52.0,heineken 0.0,albert-heijn
2020-10-19,55.0,heineken 0.0,albert-heijn
2020-10-20,,heineken 0.0,albert-heijn
2020-10-21,58.0,heineken 0.0,albert-heijn
2020-10-22,56.0,heineken 0.0,albert-heijn
2020-10-23,57.0,heineken 0.0,albert-heijn
2020-10-24,,heineken 0.0,albert-heijn
2020-10-25,54.0,heineken 0.0,albert-heijn
2020-10-26,54.0,heineken 0.0,albert-heijn
2020-10-27,56.0,heineken 0.0,albert-heijn
2020-10-28,57.0,heineken 0.0,albert-heijn
2020-10-29,,heineken 0.0,albert-heijn
2020-10-30,54.0,heineken 0.0,albert-heijn
2020-10-31,55.0,heineken 0.0,albert-heijn
2020-11-01,54.0,heineken 0.0,albert-heijn
2020-11-02,54.0,heineken 0.0,albert-heijn
2020-11-03,56.0,heineken 0.0,albert-heijn
2020-11-04,60.0,heineken 0.0,albert-heijn
2020-11-05,,heineken 0.0,albert-heijn
2020-11-06,57.0,heineken 0.0,albert-heijn
2020-11-07,54.0,heineken 0.0,albert-heijn
2020-11-08,55.0,heineken 0.0,albert-heijn
2020-11-09,51.0,heineken 0.0,albert-heijn
2020-11-10,57.0,heineken 0.0,albert-heijn
2020-11-11,56.0,heineken 0.0,albert-heijn
2020-11-12,55.0,heineken 0.0,albert-heijn
2020-11-13,55.0,heineken 0.0,albert-heijn
2020-11-14,54.0,heineken 0.0,albert-heijn
2020-11-15,53.0,heineken 0.0,albert-heijn
2020-11-16,53.0,heineken 0.0,albert-heijn
2020-11-17,56.0,heineken 0.0,albert-heijn
2020-11-18,56.0,heineken 0.0,albert-heijn
2020-11-19,57.0,heineken 0.0,albert-heijn
2020-11-20,54.0,heineken 0.0,albert-heijn
2020-11-21,54.0,heineken 0.0,albert-heijn
2020-11-22,54.0,heineken 0.0,albert-heijn
2020-11-23,53.0,heineken 0.0,albert-heijn
2020-11-24,53.0,heineken 0.0,albert-heijn
2020-11-25,55.0,heineken 0.0,albert-heijn
2020-11-26,,heineken 0.0,albert-heijn
2020-11-27,55.0,heineken 0.0,albert-heijn
2020-11-28,53.0,heineken 0.0,albert-heijn
2020-11-29,52.0,heineken 0.0,albert-heijn
2020-11-30,54.0,heineken 0.0,albert-heijn
2020-12-01,54.0,heineken 0.0,albert-heijn
2020-12-02,56.0,heineken 0.0,albert-heijn
2020-12-03,55.0,heineken 0.0,albert-heijn
2020-12-04,56.0,heineken 0.0,albert-heijn
2020-12-05,55.0,heineken 0.0,albert-heijn
2020-12-06,53.0,heineken 0.0,albert-heijn
2020-12-07,54.0,heineken 0.0,albert-heijn
2020-12-08,55.0,heineken 0.0,albert-heijn
2020-12-09,57.0,heineken 0.0,albert-heijn
2020-12-10,57.0,heineken 0.0,albert-heijn
2020-12-11,56.0,heineken 0.0,albert-heijn
2020-12-12,55.0,heineken 0.0,albert-heijn
2020-12-13,,heineken 0.0,albert-heijn
2020-12-14,53.0,heineken 0.0,albert-heijn
2020-12-15,,heineken 0.0,albert-heijn
2020-12-16,56.0,heineken 0.0,albert-heijn
2020-12-17,57.0,heineken 0.0,albert-heijn
2020-12-18,56.0,heineken 0.0,albert-heijn
2020-12-19,54.0,heineken 0.0,albert-heijn
2020-12-20,51.0,heineken 0.0,albert-heijn
2020-12-21,54.0,heineken 0.0,albert-heijn
2020-12-22,56.0,heineken 0.0,albert-heijn
2020-12-23,55.0,heineken 0.0,albert-heijn
2020-12-24,58.0,heineken 0.0,albert-heijn
2020-12-25,56.0,heineken 0.0,albert-heijn
2020-12-26,54.0,heineken 0.0,albert-heijn
2020-12-27,51.0,heineken 0.0,albert-heijn
2020-12-28,54.0,heineken 0.0,albert-heijn
2020-12-29,54.0,heineken 0.0,albert-heijn
2020-12-30,,heineken 0.0,albert-heijn
2020-12-31,,heineken 0.0,albert-heijn
2021-01-01,55.0,heineken 0.0,albert-heijn
2021-01-02,53.0,heineken 0.0,albert-heijn
2021-01-03,52.0,heineken 0.0,albert-heijn
2021-01-04,53.0,heineken 0.0,albert-heijn
2021-01-05,55.0,heineken 0.0,albert-heijn
2021-01-06,57.0,heineken 0.0,albert-heijn
2021-01-07,57.0,heineken 0.0,albert-heijn
2021-01-08,55.0,heineken 0.0,albert-heijn
2021-01-09,,heineken 0.0,albert-heijn
2021-01-10,52.0,heineken 0.0,albert-heijn
2021-01-11,55.0,heineken 0.0,albert-heijn
2021-01-12,55.0,heineken 0.0,albert-heijn
2021-01-13,55.0,heineken 0.0,albert-heijn
2021-01-14,56.0,heineken 0.0,albert-heijn
2021-01-15,57.0,heineken 0.0,albert-heijn
2021-01-16,53.0,heineken 0.0,albert-heijn
2021-01-17,,heineken 0.0,albert-heijn
2021-01-18,54.0,heineken 0.0,albert-heijn
2021-01-19,54.0,heineken 0.0,albert-heijn
2021-01-20,58.0,heineken 0.0,albert-heijn
2021-01-21,59.0,heineken 0.0,albert-heijn
2021-01-22,55.0,heineken 0.0,albert-heijn
2021-01-23,55.0,heineken 0.0,albert-heijn
